customer_id,age,gender,dependent_count,education_level,marital_status,estimated_income,months_on_book,total_relationship_count,months_inactive_12_mon,credit_limit,total_trans_amount,total_trans_count,avg_utilization_ratio
718329183,57,F,3,Graduate,Divorced,57000,47,1,3,4262.0,3943,75,0.591
788960658,42,F,2,Uneducated,Married,22000,28,1,2,2573.0,4649,88,0.677
713120433,55,F,2,High School,Married,52000,42,2,2,5431.0,4569,82,0.37
720980958,43,F,5,Uneducated,Married,26000,30,1,3,3092.0,4797,87,0.294
709606158,37,F,2,Graduate,Married,22000,31,1,3,2984.0,4878,86,0.0
714168183,48,F,2,Uneducated,Married,35000,38,1,3,2186.0,4629,77,0.465
712524858,34,M,1,Graduate,Single,30000,28,1,6,2669.0,4314,74,0.618
815072283,50,F,3,Graduate,Married,36000,45,1,3,1789.0,5110,75,0.646
715980258,36,F,1,Doctorate,Single,25000,25,1,2,2835.0,4811,77,0.886
788715483,44,F,5,Graduate,Single,21000,28,2,2,1558.0,4805,86,0.564
809276808,47,M,4,Graduate,Single,85000,42,1,1,7299.0,4678,83,0.0
708885558,56,F,1,High School,Single,28000,48,1,5,3556.0,2220,45,0.0
789373683,45,F,3,Graduate,Married,38000,35,1,2,1438.3,4976,70,0.58
714216858,35,F,2,High School,Single,27000,36,2,1,1507.0,4679,85,0.0
719150658,51,F,2,Graduate,Married,25000,34,2,3,7551.0,2977,46,0.0
712302783,38,F,2,Uneducated,Single,34000,25,2,3,2468.0,4426,76,0.353
799717458,42,F,3,Graduate,Married,26000,36,2,3,2515.0,4025,74,0.578
716354883,59,F,0,Graduate,Unknown,37000,49,2,3,9076.0,3048,53,0.0
719601708,45,M,3,College,Single,62000,35,1,1,10699.0,5052,61,0.103
720150858,34,M,2,High School,Married,108000,25,6,2,1439.0,2932,44,0.0
824915208,44,F,3,Doctorate,Married,88000,40,2,1,7212.0,5169,82,0.14
798777708,54,F,4,High School,Single,45000,48,2,4,3089.0,5237,75,0.381
805229133,46,M,3,Graduate,Unknown,105000,41,1,2,11250.0,4514,70,0.0
716365233,53,F,1,College,Married,31000,36,1,3,1665.0,4881,75,0.579
796544133,54,M,1,College,Single,168000,48,1,3,2456.0,4468,84,0.673
778143183,47,M,1,Graduate,Married,61000,40,2,2,11773.0,5098,58,0.0
717011958,43,F,4,Graduate,Single,41000,23,2,1,1438.3,4494,82,0.0
778264008,41,F,3,College,Single,50000,32,2,1,3104.0,4699,77,0.63
789507408,48,F,3,College,Unknown,121000,40,2,6,2337.0,5203,90,0.0
788842008,50,F,3,Uneducated,Married,38000,34,2,2,4060.0,5173,87,0.575
714742758,42,F,4,Uneducated,Single,23000,24,2,2,3428.0,4751,87,0.644
717742908,44,M,3,High School,Married,51000,36,1,1,12967.0,4520,74,0.194
712874433,45,M,3,High School,Single,24000,36,2,1,2326.0,5413,90,0.276
711092658,39,F,3,Graduate,Married,88000,26,2,2,4376.0,2862,52,0.195
720299283,46,M,3,Uneducated,Married,72000,33,2,2,12745.0,4380,80,0.0
719237058,39,M,2,Doctorate,Single,78000,36,2,2,1790.0,4498,96,0.498
719671383,40,F,3,Uneducated,Unknown,37000,30,2,3,2969.0,4109,70,0.0
788290383,43,M,3,Doctorate,Single,47000,35,2,6,4970.0,4436,83,0.32
779701983,49,F,3,Graduate,Single,46000,32,1,3,5400.0,4643,80,0.264
779247483,46,F,1,Uneducated,Unknown,28000,28,5,2,2069.0,2754,55,0.0
767093133,52,F,2,Uneducated,Married,112000,45,2,2,3192.0,4191,80,0.0
717979008,48,F,3,Graduate,Single,32000,37,2,2,2105.0,4833,81,0.509
712132383,44,M,4,College,Single,87000,34,2,2,1876.0,5056,82,0.459
772306383,57,F,3,Uneducated,Unknown,34000,43,5,3,1462.0,2299,42,0.0
714469008,40,F,2,College,Single,40000,29,1,3,2351.0,5115,84,0.569
812446158,54,F,3,Uneducated,Single,36000,49,2,2,1719.0,4869,65,0.0
779401233,47,F,4,Uneducated,Single,42000,36,1,1,1438.3,5216,78,0.0
784994883,26,F,0,College,Married,21000,20,2,2,2516.0,4746,75,0.945
721080183,33,F,1,Graduate,Single,45000,20,2,2,4883.0,4613,82,0.0
712572858,38,M,3,High School,Single,98000,29,2,1,3413.0,3831,45,0.528
719759733,59,F,0,Graduate,Single,46000,52,2,4,1852.0,2851,49,0.0
780371433,35,F,2,Graduate,Married,96000,25,2,3,3339.0,4725,83,0.603
822170733,45,F,4,College,Single,29000,41,6,3,3785.0,2401,54,0.665
708224133,61,M,0,Uneducated,Single,45000,49,1,2,2228.0,4431,71,0.664
719299533,55,F,1,High School,Unknown,33000,36,2,3,3626.0,2954,42,0.219
780633483,58,F,0,Graduate,Married,44000,47,2,2,2194.0,4962,81,0.593
771356508,41,F,5,Graduate,Married,31000,28,2,3,2665.0,4500,71,0.726
823629333,42,M,4,Uneducated,Married,55000,38,1,4,2444.0,4220,50,0.0
712961658,45,F,4,Uneducated,Married,26000,32,1,1,3335.0,5321,78,0.671
710464683,45,F,3,Post-Graduate,Married,20000,32,2,3,2726.0,5578,89,0.78
716688183,51,F,1,High School,Married,35000,43,4,3,1665.0,2878,45,0.914
789082758,40,F,2,High School,Married,24000,28,1,3,2734.0,4981,90,0.608
709140858,57,F,2,College,Single,31000,47,1,3,1727.0,5112,82,0.577
822127008,50,F,1,Post-Graduate,Married,57000,46,2,2,19349.0,4351,79,0.032
720496158,53,M,0,Graduate,Single,62000,42,1,2,13409.0,4031,82,0.087
774588633,45,F,3,Graduate,Single,38000,39,2,2,1438.3,4928,84,0.0
788465583,42,F,3,College,Single,50000,35,2,3,6330.0,3029,52,0.248
741517458,49,F,4,Graduate,Married,37000,42,2,4,2575.0,1874,40,0.977
709935708,55,F,1,Graduate,Married,42000,43,2,1,3391.0,4291,77,0.5
721112508,48,F,3,Graduate,Married,22000,40,2,3,5298.0,4834,80,0.0
720734583,44,F,2,Post-Graduate,Married,21000,32,1,3,2540.0,5039,82,0.615
772286658,63,M,1,Graduate,Single,67000,52,6,4,14324.0,2083,56,0.175
807149058,48,F,5,Doctorate,Married,35000,43,1,1,2876.0,4752,80,0.566
771045708,41,F,5,Graduate,Married,38000,28,2,3,1504.0,2801,51,0.645
711733308,45,F,2,Uneducated,Single,29000,36,2,2,1839.0,4930,91,0.0
710518308,54,F,2,Doctorate,Married,22000,35,1,4,1685.0,4155,85,0.0
716586408,48,F,3,Graduate,Unknown,37000,36,1,1,4850.0,4187,86,0.211
713152383,40,F,3,Uneducated,Married,24000,27,1,1,2840.0,4405,82,0.886
771935283,47,F,4,Graduate,Single,42000,36,1,2,2977.0,5217,88,0.647
720460083,45,F,4,Graduate,Single,70000,27,1,2,34516.0,2198,42,0.0
825838908,39,F,1,Uneducated,Single,26000,35,1,5,1961.0,4846,92,0.0
709082808,53,F,2,High School,Married,33000,36,2,3,2156.0,5092,95,0.556
710937783,53,F,0,Uneducated,Married,54000,40,1,3,2772.0,5313,68,0.871
789540108,29,F,1,Uneducated,Married,32000,21,2,1,2832.0,4761,75,0.642
709824633,44,F,4,High School,Single,34000,35,2,5,1552.0,5064,80,0.886
717874533,46,M,2,High School,Single,46000,36,5,2,6362.0,1968,51,0.0
712571883,40,M,3,Graduate,Divorced,37000,36,1,3,11409.0,4677,58,0.145
716926758,40,F,2,Uneducated,Single,38000,27,2,6,1965.0,4268,91,0.0
716181858,42,F,2,Uneducated,Married,44000,29,1,2,1622.0,4633,67,0.0
779613933,38,F,4,Uneducated,Married,25000,27,1,3,1736.0,5045,86,0.76
712136058,54,F,2,College,Single,85000,36,1,3,8827.0,2643,50,0.0
709678608,49,M,4,High School,Married,84000,36,2,3,24256.0,4269,69,0.044
714276408,52,F,3,Uneducated,Single,56000,36,2,3,1915.0,2264,39,0.755
719953383,38,F,4,College,Single,38000,27,2,3,1438.3,4564,79,0.0
718795083,44,F,2,Graduate,Married,191000,26,2,1,2006.0,5337,85,0.513
720503508,44,F,1,Uneducated,Divorced,21000,37,1,2,5594.0,5220,75,0.221
770762133,52,F,3,High School,Married,50000,38,2,1,3505.0,5034,79,0.718
713555133,56,F,3,High School,Unknown,24000,44,4,3,1667.0,2424,40,0.357
711232608,47,F,5,High School,Single,25000,36,2,3,1636.0,2235,35,0.0
780322908,52,F,3,High School,Married,39000,38,1,2,3281.0,4431,67,0.278
708207783,50,F,3,High School,Single,23000,42,1,3,1477.0,4680,80,0.0
719590458,44,F,4,Graduate,Married,22000,36,6,3,1905.0,3120,46,0.0
778679883,39,M,2,Graduate,Single,69000,19,1,2,6146.0,3645,76,0.0
780230208,53,M,2,College,Married,47000,40,2,3,2672.0,4766,75,0.6
827703258,42,M,4,High School,Married,61000,38,2,2,13426.0,4674,66,0.0
807379833,48,M,3,Graduate,Divorced,49000,43,2,3,9104.0,2563,34,0.016
711178383,47,M,2,Post-Graduate,Married,108000,35,1,3,30300.0,4146,64,0.038
712203333,51,M,3,Graduate,Married,99000,39,1,2,7088.0,4691,76,0.247
709261383,56,F,3,Graduate,Married,52000,36,2,3,1872.0,4970,81,0.353
715829358,33,F,4,College,Married,44000,26,1,2,2874.0,4794,88,0.876
713213133,36,M,2,Graduate,Single,59000,36,2,2,6763.0,4972,76,0.245
778860783,57,M,2,Uneducated,Divorced,141000,38,1,2,24379.0,2836,41,0.046
779442783,39,F,1,Graduate,Single,37000,21,1,2,2867.0,4445,89,0.476
780008358,59,M,0,Uneducated,Unknown,63000,48,2,6,13172.0,2598,47,0.0
721274208,41,F,2,High School,Single,38000,36,4,3,2201.0,2408,38,0.956
714076683,29,F,0,College,Married,31000,19,2,1,3261.0,2461,54,0.772
788791383,39,F,3,High School,Married,59000,21,1,2,5027.0,4850,70,0.0
709459608,47,F,2,Uneducated,Unknown,57000,36,1,3,1811.0,5390,87,0.0
711560058,49,M,1,High School,Married,63000,36,2,3,2465.0,4806,83,0.541
717657333,43,F,3,Graduate,Single,24000,36,1,3,7584.0,4783,65,0.242
812218908,46,F,2,High School,Married,27000,36,2,3,4065.0,2899,51,0.619
787482033,60,M,1,High School,Divorced,82000,48,1,5,28930.0,2251,27,0.0
779141658,48,M,4,Graduate,Married,106000,33,1,3,4963.0,4989,78,0.426
813810333,50,M,3,Post-Graduate,Married,69000,45,6,4,2049.0,2703,54,0.0
789613083,47,M,3,Uneducated,Divorced,67000,41,2,3,1943.0,5108,81,0.0
794540883,56,F,1,Post-Graduate,Married,41000,38,1,2,3485.0,4776,87,0.42
811889808,43,M,3,Graduate,Married,104000,38,3,5,23459.0,7279,83,0.098
720509433,51,F,2,College,Single,22000,31,2,1,2306.0,3776,70,0.706
715091208,42,M,3,High School,Married,117000,36,2,3,18177.0,8512,94,0.046
719269308,49,F,2,Graduate,Unknown,36000,36,3,1,3252.0,7418,90,0.774
718200333,47,F,3,Uneducated,Single,25000,41,3,3,2894.0,7471,87,0.732
713487633,44,M,3,Post-Graduate,Married,110000,32,3,4,34516.0,7663,91,0.052
789363408,44,M,3,High School,Married,127000,34,3,1,34516.0,7427,83,0.073
713916708,53,M,3,Graduate,Single,130000,43,3,1,34516.0,7758,98,0.071
823833483,41,M,3,Graduate,Single,47000,37,3,3,7839.0,7904,83,0.197
717756258,49,M,2,Graduate,Married,147000,38,3,6,16494.0,7761,84,0.07
712879158,49,M,1,High School,Married,68000,36,2,2,6224.0,7693,70,0.354
709474683,42,F,3,College,Married,22000,13,3,2,6078.0,8442,95,0.243
772313358,50,M,3,High School,Single,116000,39,3,3,21322.0,8693,91,0.104
711856683,51,M,3,Post-Graduate,Married,46000,36,2,3,1590.0,7352,80,0.801
718530258,52,F,3,Uneducated,Divorced,24000,36,3,1,1986.0,7249,86,0.71
716288208,48,M,3,Graduate,Single,61000,36,2,1,15618.0,7549,77,0.0
718712583,44,M,2,Uneducated,Married,104000,33,3,1,34496.0,8092,80,0.048
806432433,40,F,2,High School,Single,49000,35,2,1,2544.0,8006,88,0.673
720074583,42,M,1,Graduate,Unknown,88000,36,2,1,4765.0,7380,76,0.318
768848658,43,F,3,Graduate,Single,32000,37,2,3,16583.0,7823,87,0.108
709895508,42,M,3,Graduate,Married,26000,36,2,2,6153.0,7434,92,0.158
711542358,42,F,4,High School,Married,31000,36,2,3,15987.0,7471,88,0.074
718773333,51,F,4,High School,Single,39000,40,3,2,5139.0,7548,89,0.35
816832383,61,F,1,High School,Single,32000,56,3,2,3421.0,6932,75,0.662
714042108,59,M,0,Uneducated,Single,45000,36,3,2,11000.0,7302,86,0.092
714664683,46,F,4,Uneducated,Married,28000,37,3,3,2490.0,8178,91,0.0
713894358,51,M,2,Post-Graduate,Unknown,113000,46,2,3,34516.0,7889,98,0.024
715436883,48,F,3,Post-Graduate,Married,23000,36,2,2,2490.0,7719,86,0.635
715260558,44,F,4,High School,Single,55000,36,3,2,2055.0,7674,80,0.0
713664258,56,M,2,Graduate,Single,51000,48,2,2,14344.0,7359,85,0.14
713364783,42,F,1,Post-Graduate,Single,23000,28,3,3,3453.0,8108,85,0.292
718078008,40,M,2,College,Divorced,63000,36,3,2,20304.0,7494,85,0.0
798546408,61,F,1,College,Single,38000,55,2,3,8283.0,7553,104,0.174
779018508,45,M,4,Uneducated,Single,102000,35,2,2,11318.0,7179,93,0.184
802668333,49,M,2,Graduate,Single,81000,43,2,3,2384.0,3512,50,0.805
718320933,47,M,3,Uneducated,Married,76000,36,2,3,11919.0,8257,96,0.197
789016983,45,F,3,High School,Married,37000,32,2,5,2948.0,7834,86,0.328
713907633,43,M,3,College,Unknown,74000,36,2,1,5397.0,7791,84,0.234
708474333,42,M,3,Graduate,Married,78000,29,3,3,12294.0,7906,87,0.205
778894233,42,M,5,High School,Unknown,81000,23,3,2,7253.0,7595,83,0.0
717244683,43,F,3,College,Married,198000,36,3,3,21922.0,7409,89,0.067
711410958,40,M,3,High School,Married,65000,28,2,2,13452.0,7582,69,0.187
799711833,50,F,3,College,Married,76000,44,2,1,24735.0,7910,95,0.093
714047733,53,F,3,Graduate,Single,41000,45,2,2,4942.0,7460,85,0.429
710061783,49,M,1,Graduate,Married,49000,40,6,1,14973.0,4517,59,0.0
711082908,44,M,4,Uneducated,Single,101000,31,3,2,19719.0,8385,97,0.066
721190358,49,M,4,Graduate,Unknown,108000,29,2,2,29690.0,7640,86,0.085
712760208,42,F,4,Graduate,Married,80000,31,3,2,6751.0,7921,93,0.177
751563933,43,F,3,High School,Married,38000,36,3,3,9484.0,7242,95,0.258
815498733,51,F,3,Graduate,Single,32000,46,3,2,4333.0,7643,85,0.426
718433508,40,F,3,Uneducated,Unknown,36000,30,2,5,2481.0,8097,88,0.854
720935658,57,F,4,Post-Graduate,Single,30000,45,2,2,3059.0,7709,89,0.57
714754533,51,M,0,Doctorate,Single,129000,44,3,2,34516.0,8012,87,0.056
714713508,49,M,2,Doctorate,Divorced,91000,36,3,3,25178.0,7836,87,0.072
715038033,61,M,1,Graduate,Single,32000,54,3,3,7169.0,8216,80,0.088
809169858,62,M,2,Graduate,Single,67000,56,2,3,18224.0,7728,93,0.076
718379358,39,M,1,Graduate,Single,91000,28,3,1,34516.0,8453,90,0.058
779456508,52,M,2,Graduate,Divorced,69000,34,2,1,4813.0,7477,91,0.0
708907833,38,F,1,High School,Single,37000,27,2,2,24965.0,7866,84,0.101
708693558,50,F,3,High School,Single,34000,38,3,2,12569.0,7344,95,0.172
718665933,43,M,3,High School,Divorced,138000,30,3,1,34516.0,7437,86,0.073
816073983,53,F,2,College,Single,38000,48,2,2,8259.0,7957,88,0.143
715851333,42,M,4,High School,Married,70000,27,2,3,13804.0,7376,97,0.138
712884408,43,F,1,High School,Single,73000,30,3,2,5700.0,7939,95,0.334
715404783,43,F,4,Graduate,Married,22000,35,3,3,6448.0,7546,88,0.227
773356008,57,M,2,Post-Graduate,Divorced,75000,51,2,3,5479.0,7960,86,0.219
789525408,50,F,0,Uneducated,Married,28000,42,3,4,3749.0,7990,89,0.425
721212258,48,M,4,High School,Single,132000,40,2,3,30210.0,7403,88,0.064
719625933,41,M,3,Graduate,Married,179000,36,2,2,5807.0,8000,96,0.197
714304458,44,M,3,High School,Married,60000,36,2,2,3605.0,6800,78,0.0
819975183,44,F,4,College,Single,44000,39,2,1,17077.0,7391,75,0.128
785515533,43,F,2,College,Married,39000,37,3,3,5380.0,8947,93,0.249
720712533,51,M,3,Graduate,Married,104000,36,2,1,34516.0,7499,88,0.022
709861008,47,M,4,Post-Graduate,Married,90000,30,3,3,27720.0,8520,89,0.087
713911233,47,F,3,Doctorate,Single,42000,39,3,2,18341.0,7584,85,0.058
712580958,38,M,1,High School,Single,166000,30,2,1,27712.0,7399,91,0.077
719473458,46,M,3,High School,Single,45000,42,3,2,8285.0,7205,84,0.164
711764733,41,F,4,Uneducated,Unknown,55000,36,3,2,19704.0,7766,81,0.0
794124708,47,M,2,Graduate,Unknown,107000,41,2,2,21325.0,7053,69,0.103
780707733,41,M,1,Graduate,Married,85000,30,3,3,34516.0,6832,87,0.061
780620883,49,F,2,Uneducated,Single,49000,37,2,1,7045.0,7381,98,0.184
720849708,44,M,4,Graduate,Single,80000,37,3,3,14388.0,7042,85,0.175
789312033,48,F,4,Post-Graduate,Single,28000,38,3,3,3874.0,4921,51,0.119
778742358,44,M,4,Graduate,Married,60000,24,2,2,4752.0,7517,76,0.0
719658858,50,F,4,Doctorate,Married,37000,36,3,2,34516.0,7042,73,0.061
713425383,59,F,1,High School,Single,22000,46,2,3,7484.0,4923,56,0.259
770842833,49,F,3,High School,Married,53000,36,2,3,34516.0,4777,51,0.037
712029783,42,M,4,Uneducated,Single,86000,36,2,2,34516.0,7836,93,0.065
718893333,52,M,3,Graduate,Married,63000,36,3,3,18336.0,7509,84,0.113
711203658,46,M,3,Graduate,Unknown,47000,34,3,6,2259.0,7745,88,0.596
718567758,41,M,1,College,Married,41000,32,3,4,10682.0,7332,92,0.125
771719283,39,F,4,Doctorate,Married,33000,27,2,1,8587.0,8854,92,0.154
717926358,46,F,2,Graduate,Single,28000,30,3,1,5494.0,8328,78,0.39
779751258,45,F,2,Graduate,Married,36000,31,2,1,1946.0,8423,82,0.608
774491958,53,M,3,High School,Single,63000,47,2,1,6228.0,8284,77,0.279
713428833,42,M,3,Graduate,Married,117000,32,2,1,7537.0,7613,90,0.164
714166833,44,F,3,Graduate,Single,22000,34,3,3,13609.0,7796,77,0.105
809464608,47,F,3,High School,Married,107000,31,3,3,34516.0,2691,42,0.073
789681708,46,M,3,Uneducated,Married,73000,33,3,1,34516.0,7750,82,0.021
713102733,38,F,3,Graduate,Single,25000,31,2,3,15987.0,8195,94,0.11
715195383,46,F,3,Graduate,Divorced,26000,36,3,2,2391.0,7649,101,0.68
812408058,39,M,2,High School,Unknown,125000,34,2,2,34516.0,7845,92,0.031
787226508,47,M,2,College,Single,67000,41,2,3,20811.0,7192,82,0.063
713537733,46,M,4,Doctorate,Unknown,69000,36,2,2,34516.0,7582,95,0.041
715170183,45,M,2,Graduate,Married,46000,36,2,1,3735.0,7059,82,0.566
717109983,50,F,2,High School,Married,46000,39,3,2,2275.0,7768,83,0.94
713208033,43,F,3,High School,Married,27000,36,2,3,7350.0,7679,64,0.185
712788258,48,M,3,College,Married,55000,34,2,2,1913.0,7265,80,0.734
758382183,50,F,3,Graduate,Unknown,34000,43,2,3,4249.0,8186,93,0.186
715469583,40,F,2,Graduate,Unknown,59000,36,3,1,2136.0,7782,88,0.585
709235058,46,M,4,College,Married,56000,36,3,2,18956.0,8032,88,0.089
714786483,45,M,4,College,Single,70000,35,2,2,13445.0,7377,82,0.088
713299758,53,M,1,High School,Single,27000,36,3,3,8979.0,7422,87,0.144
771912408,49,F,2,Graduate,Married,20000,38,3,3,6674.0,7468,92,0.21
721445658,52,F,2,Post-Graduate,Single,33000,34,3,3,6265.0,8162,89,0.268
719787633,47,M,0,Graduate,Married,113000,36,3,2,34516.0,7535,92,0.055
713697933,47,M,2,Uneducated,Single,91000,36,3,2,34516.0,7827,77,0.037
712208658,43,M,2,High School,Single,79000,33,1,2,13165.0,8126,95,0.095
708219108,49,M,3,College,Divorced,85000,38,2,3,9959.0,7300,77,0.115
709065483,40,F,3,College,Divorced,40000,28,2,2,9243.0,7841,82,0.218
715237683,53,F,4,Graduate,Single,24000,44,1,1,4737.0,7802,88,0.348
712925808,51,F,1,Uneducated,Married,50000,36,2,3,2710.0,4724,60,0.0
788931558,46,M,2,High School,Single,57000,32,1,2,2000.0,7694,85,0.87
717521508,41,M,3,High School,Single,117000,28,2,2,34516.0,6932,87,0.061
713688933,42,F,0,College,Married,38000,28,1,1,8798.0,8020,74,0.172
712405908,50,M,2,High School,Unknown,122000,40,1,2,24670.0,7772,76,0.066
789298833,51,M,2,Uneducated,Divorced,118000,40,1,2,23453.0,7555,96,0.0
715729683,44,M,3,High School,Single,127000,36,1,2,34516.0,7936,76,0.032
717682233,49,M,4,Uneducated,Married,79000,36,1,2,6139.0,7906,80,0.258
712266633,51,F,2,Graduate,Married,52000,36,2,2,14800.0,8796,94,0.069
719272458,53,F,5,Graduate,Single,52000,41,2,1,9815.0,7962,89,0.173
780769308,49,F,4,Graduate,Single,21000,29,1,3,3919.0,7685,85,0.581
721468533,59,M,1,Graduate,Single,199000,36,1,5,12265.0,7470,82,0.115
816615633,47,F,2,Doctorate,Married,51000,42,2,3,3256.0,7075,89,0.625
720167508,50,M,3,Uneducated,Single,110000,35,1,2,19000.0,7664,74,0.126
711152658,44,M,4,Graduate,Single,193000,36,2,2,34516.0,7219,86,0.047
771772083,48,M,4,Graduate,Married,71000,37,2,1,13197.0,8424,84,0.0
708419733,47,M,3,College,Single,76000,39,5,3,22599.0,4739,55,0.0
709372608,43,M,4,Uneducated,Married,64000,31,1,1,23457.0,7370,96,0.107
788907033,40,M,2,High School,Unknown,105000,26,1,3,5238.0,7321,73,0.397
711136008,41,M,4,Graduate,Single,84000,33,1,1,31560.0,7641,93,0.041
716691783,46,F,3,High School,Single,30000,36,2,2,6218.0,7689,84,0.405
812618883,47,M,2,High School,Divorced,27000,42,1,2,34516.0,7774,95,0.058
715908558,44,M,0,Graduate,Unknown,63000,36,1,1,29572.0,7566,88,0.054
718024908,52,F,2,Graduate,Unknown,29000,40,2,1,2743.0,6993,97,0.622
709558608,39,M,3,Uneducated,Single,100000,31,2,2,2844.0,7345,73,0.726
824177733,53,F,2,High School,Single,20000,49,1,2,9678.0,7682,90,0.177
719784708,49,M,0,Graduate,Married,95000,36,1,2,26882.0,7409,89,0.062
717535083,52,F,2,Post-Graduate,Married,36000,40,2,2,5207.0,7153,84,0.215
712453308,46,M,4,High School,Divorced,59000,36,2,2,15034.0,7737,84,0.09
721008933,44,F,2,Graduate,Divorced,45000,36,1,1,3107.0,7535,87,0.642
720859533,52,F,2,High School,Single,57000,39,2,1,12214.0,8426,105,0.195
789556533,52,M,4,Graduate,Married,118000,45,2,2,23070.0,8070,81,0.074
717656433,50,F,2,Graduate,Single,35000,40,1,2,2167.0,7199,83,0.456
792524358,55,M,3,High School,Single,83000,49,2,1,34516.0,7917,95,0.023
758211483,45,M,5,Uneducated,Married,78000,38,1,2,6895.0,8778,85,0.336
801380808,44,M,2,Doctorate,Married,118000,38,1,2,25894.0,4847,49,0.097
716329383,46,F,3,Graduate,Single,33000,36,4,2,3138.0,4724,56,0.314
716871633,49,M,1,Uneducated,Single,128000,38,2,2,12055.0,7222,93,0.154
718491708,53,F,2,College,Single,55000,38,2,3,16592.0,7642,89,0.086
787502883,60,F,1,Doctorate,Single,33000,48,1,2,34516.0,7443,98,0.045
715183308,47,M,3,Post-Graduate,Unknown,76000,38,2,1,33184.0,7190,93,0.026
713872833,54,F,2,Graduate,Single,58000,41,2,1,10753.0,7302,80,0.172
708535158,39,M,2,Post-Graduate,Unknown,94000,29,1,1,9959.0,8505,86,0.151
711658758,46,F,3,Uneducated,Married,25000,35,6,5,2069.0,7307,82,0.532
717248583,43,F,3,College,Married,29000,34,4,2,11362.0,7849,88,0.165
713087958,53,M,4,High School,Divorced,187000,36,3,3,34516.0,7919,85,0.039
721495458,44,M,3,Graduate,Married,67000,32,2,1,20001.0,8094,96,0.0
786097158,48,M,2,High School,Married,56000,42,2,3,8786.0,8575,92,0.177
712219083,41,M,3,Uneducated,Single,113000,28,1,3,7142.0,7892,83,0.268
715327683,45,F,4,Post-Graduate,Single,22000,36,1,3,4477.0,4996,55,0.562
715624533,41,F,3,Uneducated,Unknown,44000,30,1,2,5357.0,7730,97,0.237
715599633,51,M,1,College,Married,114000,38,2,3,34516.0,7686,89,0.0
718958583,44,M,4,Post-Graduate,Single,104000,36,5,3,2367.0,4506,59,0.678
717397983,39,M,2,Uneducated,Single,73000,29,2,2,23402.0,7570,98,0.041
715037133,40,M,3,Doctorate,Unknown,28000,36,1,1,4587.0,7479,83,0.386
818767458,41,M,3,Graduate,Married,161000,36,2,3,6565.0,7729,97,0.172
778863258,46,F,4,Graduate,Married,22000,27,1,2,6030.0,4983,62,0.0
712075083,50,M,4,High School,Single,122000,41,4,3,6982.0,4830,50,0.0
711963183,50,M,3,Uneducated,Married,38000,36,2,3,5128.0,7588,98,0.0
720903258,48,M,3,Post-Graduate,Unknown,60000,28,2,2,9405.0,4801,47,0.0
772404633,49,M,2,Graduate,Married,103000,39,1,1,34516.0,7734,74,0.032
713302758,49,M,2,Graduate,Married,177000,40,2,4,14646.0,8160,92,0.099
717859233,41,M,5,Graduate,Married,90000,37,1,3,12578.0,8362,82,0.2
712955433,36,F,4,Uneducated,Unknown,49000,16,1,2,4370.0,7223,90,0.28
718292283,52,F,1,High School,Single,56000,42,1,3,3416.0,8254,75,0.577
713197308,42,M,4,Graduate,Married,64000,33,1,2,6224.0,7612,82,0.0
789175683,49,F,2,College,Married,32000,38,2,3,10741.0,8352,71,0.234
811700058,41,M,2,Graduate,Single,66000,36,2,3,34516.0,4822,57,0.02
818476383,50,M,1,Graduate,Unknown,123000,45,2,2,34516.0,7333,72,0.044
720164358,53,F,4,Graduate,Single,42000,43,1,3,6058.0,4754,60,0.0
710357208,49,M,4,Uneducated,Married,92000,39,2,3,8561.0,7341,79,0.107
711325308,46,M,3,High School,Single,103000,34,4,3,9959.0,4859,64,0.0
721486908,51,F,5,High School,Single,28000,36,1,1,7645.0,7710,75,0.272
711210633,51,M,3,Uneducated,Single,78000,42,2,4,1922.0,8049,76,0.585
712570458,51,F,2,High School,Married,38000,33,2,1,5625.0,7890,75,0.292
712058133,54,F,2,College,Single,24000,36,1,3,2274.0,7735,74,0.311
708153558,46,M,5,Doctorate,Divorced,189000,31,1,2,34516.0,7936,101,0.052
709893858,43,M,3,Post-Graduate,Married,46000,36,6,2,9422.0,4633,58,0.224
709225758,48,F,3,Post-Graduate,Married,24000,37,2,1,7469.0,8213,86,0.331
709984083,43,F,3,Uneducated,Single,23000,36,2,2,3849.0,7930,90,0.333
711854808,41,M,3,High School,Married,166000,32,2,2,34516.0,4734,57,0.0
822125283,49,M,3,Uneducated,Married,105000,45,2,1,4778.0,7590,74,0.283
717340608,51,F,3,High School,Single,35000,39,1,1,34516.0,7703,104,0.054
711084183,47,F,5,Uneducated,Unknown,43000,42,2,2,5168.0,8211,80,0.438
720891633,53,F,2,High School,Single,30000,46,6,1,3199.0,4805,59,0.0
719607183,55,F,2,Graduate,Single,33000,42,2,3,21046.0,7653,95,0.077
715839708,51,M,1,Graduate,Married,170000,39,2,3,34516.0,7111,82,0.071
717008358,40,F,1,College,Married,24000,36,1,2,6540.0,7919,88,0.0
769152783,60,F,2,High School,Single,38000,54,1,6,8141.0,5043,53,0.222
788240358,40,F,5,Graduate,Married,26000,24,2,1,33441.0,8452,83,0.021
716098683,46,F,5,Graduate,Unknown,69000,36,2,3,5496.0,7985,93,0.33
802675983,42,F,3,Graduate,Married,22000,33,2,3,3794.0,7872,80,0.407
